"bill_id","legislator_id","MemberName","BillName","Vote"
"ga2017HB404",20,"Castlen","HB404","YAY"
"ga2017HB347",20,"Castlen","HB347","YAY"
"ga2017HB481",20,"Castlen","HB481","YAY"
"ga2017SB135",20,"Castlen","SB135","YEA"
"ga2017SB032",20,"Castlen","SB032","YEA"
"ga2017HB323",20,"Castlen","HB323","YAY"
"ga2017HB023",20,"Castlen","HB023","YAY"
"ga2017HB401",20,"Castlen","HB401","YAY"
"ga2017HB443",20,"Castlen","HB443","YAY"
"ga2017SB136",20,"Castlen","SB136","YEA"
"ga2017HB014",20,"Castlen","HB014","YAY"
"ga2017HB515",20,"Castlen","HB515","YAY"
"ga2017HB122",20,"Castlen","HB122","YAY"
"ga2017SB091",20,"Castlen","SB091","YEA"
"ga2017SB081",20,"Castlen","SB081","YEA"
"ga2017HB524",20,"Castlen","HB524","YAY"
"ga2017SB116",20,"Castlen","SB116","YAY"
"ga2017HB372",20,"Castlen","HB372","YAY"
"ga2017HCR90",20,"Castlen","HCR90","YAY"
"ga2017HB388",20,"Castlen","HB388","YAY"
"ga2017SB083",20,"Castlen","SB083","YEA"
"ga2017SB104",20,"Castlen","SB104","YEA"
"ga2017SB012",20,"Castlen","SB012","NAY"
"ga2017HB237",20,"Castlen","HB237","YAY"
"ga2017HB522",20,"Castlen","HB522","YAY"
"ga2017HB387",20,"Castlen","HB387","YAY"
"ga2017HB236",20,"Castlen","HB236","YAY"
"ga2017HB033",20,"Castlen","HB033","YAY"
"ga2017HB516",20,"Castlen","HB516","YAY"
"ga2017HB376",20,"Castlen","HB376","YAY"
"ga2017HB394",20,"Castlen","HB394","YAY"
"ga2017HB330",20,"Castlen","HB330","YAY"
"ga2017HB492",20,"Castlen","HB492","YAY"
"ga2017SB120",20,"Castlen","SB120","YEA"
"ga2017HB144",20,"Castlen","HB144","YAY"
"ga2017SB150",20,"Castlen","SB150","YEA"
"ga2017HB262",22,"Couch","HB262","YAY"
"ga2017HB026",22,"Couch","HB026","YAY"
"ga2017HB245",22,"Couch","HB245","YAY"
"ga2017HB093",22,"Couch","HB093","YAY"
"ga2017HB246",22,"Couch","HB246","YAY"
"ga2017HB502",22,"Couch","HB502","YAY"
"ga2017HB074",22,"Couch","HB074","YAY"
"ga2017HB239",22,"Couch","HB239","YAY"
"ga2017SB012",22,"Couch","SB012","NAY"
"ga2017HB013",22,"Couch","HB013","YAY"
"ga2017HB050",22,"Couch","HB050","YAY"
"ga2017HB265",22,"Couch","HB265","YAY"
"ga2017SB189",22,"Couch","SB189","YAY"
"ga2017HB116",22,"Couch","HB116","YAY"
"ga2017HB067",22,"Couch","HB067","YAY"
"ga2017HB324",22,"Couch","HB324","YAY"
"ga2017HB242",22,"Couch","HB242","YAY"
"ga2017HB378",22,"Couch","HB378","YEA"
"ga2017SB010",22,"Couch","SB010","YAY"
"ga2017SB003",22,"Couch","SB003","YEA"
"ga2017SB042",22,"Couch","SB042","YAY"
"ga2017SB153",22,"Couch","SB153","YAY"
"ga2017HB128",22,"Couch","HB128","YAY"
"ga2017SB039",22,"Couch","SB039","YAY"
"ga2017SB238",22,"Couch","SB238","YAY"
"ga2017HB145",22,"Couch","HB145","YAY"
"ga2017SB176",22,"Couch","SB176","YAY"
"ga2017HB167",22,"Couch","HB167","YAY"
"ga2017HB360",22,"Couch","HB360","YAY"
"ga2017HB268",22,"Couch","HB268","YAY"
"ga2017HB270",22,"Couch","HB270","YAY"
"ga2017SB038",22,"Couch","SB038","YAY"
"ga2017SB122",22,"Couch","SB122","YAY"
"ga2017SB183",22,"Couch","SB183","YAY"
"ga2017HB255",22,"Couch","HB255","YAY"
"ga2017HB329",22,"Couch","HB329","YAY"
"ga2017HB520",22,"Couch","HB520","NAY"
"ga2017SB163",22,"Couch","SB163","YAY"
"ga2017SB101",22,"Couch","SB101","YAY"
"ga2017SB050",22,"Couch","SB050","YAY"
"ga2017SB151",22,"Couch","SB151","YAY"
"ga2017SB146",22,"Couch","SB146","YAY"
"ga2017SB006",22,"Couch","SB006","YEA"
"ga2017HB122",22,"Couch","HB122","YAY"
"ga2017SB165",22,"Couch","SB165","YAY"
"ga2017HB151",22,"Couch","HB151","YAY"
"ga2017SB073",22,"Couch","SB073","YAY"
"ga2017HB172",22,"Couch","HB172","YAY"
"ga2017HB410",22,"Couch","HB410","YAY"
"ga2017HB525",22,"Couch","HB525","YAY"
"ga2017HB269",22,"Couch","HB269","YAY"
"ga2017SB032",22,"Couch","SB032","YEA"
"ga2017HB377",22,"Couch","HB377","YAY"
"ga2017HB257",22,"Couch","HB257","NAY"
"ga2017HB177",22,"Couch","HB177","YAY"
"ga2017HB337",22,"Couch","HB337","NV"
"ga2017HB095",22,"Couch","HB095","YAY"
"ga2017SB091",22,"Couch","SB091","YEA"
"ga2017HB387",22,"Couch","HB387","YAY"
"ga2017SB197",22,"Couch","SB197","YAY"
"ga2017HB058",22,"Couch","HB058","YAY"
"ga2017HB096",22,"Couch","HB096","YAY"
"ga2017HB372",22,"Couch","HB372","YAY"
"ga2017HB323",22,"Couch","HB323","YAY"
"ga2017HB078",22,"Couch","HB078","YAY"
"ga2017HB359",22,"Couch","HB359","YAY"
"ga2017SB005",22,"Couch","SB005","YEA"
"ga2017HB333",22,"Couch","HB333","NV"
"ga2017HB539",22,"Couch","HB539","YAY"
"ga2017HB276",22,"Couch","HB276","YAY"
"ga2017SB004",22,"Couch","SB004","NAY"
"ga2017HB319",22,"Couch","HB319","YAY"
"ga2017SB139",22,"Couch","SB139","YEA"
"ga2017HB376",22,"Couch","HB376","YAY"
"ga2017SB150",22,"Couch","SB150","YEA"
"ga2017HB284",22,"Couch","HB284","YAY"
"ga2017SB017",22,"Couch","SB017","YAY"
"ga2017HB271",22,"Couch","HB271","YAY"
"ga2017SB083",22,"Couch","SB083","YEA"
"ga2017HB112",22,"Couch","HB112","YAY"
"ga2017HB390",22,"Couch","HB390","YEA"
"ga2017HB375",22,"Couch","HB375","NV"
"ga2017SB075",22,"Couch","SB075","YEA"
"ga2017HB305",22,"Couch","HB305","YAY"
"ga2017HB469",22,"Couch","HB469","YAY"
"ga2017HB075",22,"Couch","HB075","YAY"
"ga2017HB347",22,"Couch","HB347","NV"
"ga2017HB498",22,"Couch","HB498","NV"
"ga2017SB147",22,"Couch","SB147","YAY"
"ga2017HB330",22,"Couch","HB330","YAY"
"ga2017SB135",22,"Couch","SB135","YEA"
"ga2017SB140",22,"Couch","SB140","NV"
"ga2017SB128",22,"Couch","SB128","YAY"
"ga2017SB136",22,"Couch","SB136","YEA"
"ga2017HB401",22,"Couch","HB401","YAY"
"ga2017HB289",22,"Couch","HB289","YAY"
"ga2017SB120",22,"Couch","SB120","NAY"
"ga2017HB394",22,"Couch","HB394","NV"
"ga2017SB107",22,"Couch","SB107","YAY"
"ga2017HB113",22,"Couch","HB113","YAY"
"ga2017HB100",22,"Couch","HB100","NAY"
"ga2017SB081",22,"Couch","SB081","YEA"
"ga2017HB343",22,"Couch","HB343","YAY"
"ga2017SB062",22,"Couch","SB062","YEA"
"ga2017HB192",22,"Couch","HB192","YAY"
"ga2017HB156",22,"Couch","HB156","YAY"
"ga2017SB079",22,"Couch","SB079","YAY"
"ga2017HB060",22,"Couch","HB060","NV"
"ga2017HB453",22,"Couch","HB453","YAY"
"ga2017HB129",22,"Couch","HB129","NV"
"ga2017HB033",22,"Couch","HB033","YAY"
"ga2017SB126",22,"Couch","SB126","YEA"
"ga2017SB129",22,"Couch","SB129","YAY"
"ga2017HB404",22,"Couch","HB404","YAY"
"ga2017HB158",22,"Couch","HB158","YAY"
"ga2017HB396",22,"Couch","HB396","YAY"
"ga2017HB244",22,"Couch","HB244","YAY"
"ga2017SB104",22,"Couch","SB104","NAY"
"ga2017HB388",22,"Couch","HB388","YAY"
"ga2017SB002",22,"Couch","SB002","YAY"
"ga2017HB492",22,"Couch","HB492","YAY"
"ga2017HB035",22,"Couch","HB035","NAY"
"ga2017HB195",22,"Couch","HB195","YAY"
"ga2017HB072",22,"Couch","HB072","NAY"
"ga2017HB238",22,"Couch","HB238","YEA"
"ga2017HB191",22,"Couch","HB191","YAY"
"ga2017HB448",22,"Couch","HB448","YAY"
"ga2017HB282",22,"Couch","HB282","NV"
"ga2017HCR59",22,"Couch","HCR59","YEA"
"ga2017HB312",22,"Couch","HB312","YAY"
"ga2017HB174",22,"Couch","HB174","YAY"
"ga2017HB408",22,"Couch","HB408","YAY"
"ga2017HB001",22,"Couch","HB001","YEA"
"ga2017HB163",22,"Couch","HB163","YAY"
"ga2017SB235",22,"Couch","SB235","YAY"
"ga2017HB153",22,"Couch","HB153","YAY"
"ga2017HB384",22,"Couch","HB384","YAY"
"ga2017HB226",22,"Couch","HB226","YAY"
"ga2017HB515",22,"Couch","HB515","YAY"
"ga2017SB021",22,"Couch","SB021","YAY"
"ga2017HB223",22,"Couch","HB223","YAY"
"ga2017HB206",22,"Couch","HB206","YAY"
"ga2017HB207",22,"Couch","HB207","YAY"
"ga2017HB364",22,"Couch","HB364","YEA"
"ga2017HB301",22,"Couch","HB301","YAY"
"ga2017HB454",22,"Couch","HB454","YAY"
"ga2017HB189",22,"Couch","HB189","YAY"
"ga2017HB291",22,"Couch","HB291","YAY"
"ga2017HB281",22,"Couch","HB281","NV"
"ga2017HB002",22,"Couch","HB002","YEA"
"ga2017HB311",22,"Couch","HB311","YAY"
"ga2017HB173",22,"Couch","HB173","YAY"
"ga2017HB272",22,"Couch","HB272","NV"
"ga2017SB031",22,"Couch","SB031","YAY"
"ga2017HB304",22,"Couch","HB304","YAY"
"ga2017HB293",22,"Couch","HB293","YAY"
"ga2017HB524",22,"Couch","HB524","YAY"
"ga2017HB038",22,"Couch","HB038","YAY"
"ga2017HB225",22,"Couch","HB225","YAY"
"ga2017HB119",22,"Couch","HB119","YAY"
"ga2017HB366",22,"Couch","HB366","YAY"
"ga2017HB222",22,"Couch","HB222","YAY"
"ga2017HB482",22,"Couch","HB482","YAY"
"ga2017HB237",22,"Couch","HB237","YAY"
"ga2017HB241",22,"Couch","HB241","YAY"
"ga2017HB003",22,"Couch","HB003","YEA"
"ga2017SB008",22,"Couch","SB008","YAY"
"ga2017HB215",22,"Couch","HB215","YEA"
"ga2017HB484",22,"Couch","HB484","NV"
"ga2017HB183",22,"Couch","HB183","NAY"
"ga2017HB425",22,"Couch","HB425","YAY"
"ga2017HB306",22,"Couch","HB306","YAY"
"ga2017HB277",22,"Couch","HB277","YAY"
"ga2017HB261",22,"Couch","HB261","YAY"
"ga2017HB473",22,"Couch","HB473","YEA"
"ga2017HB299",22,"Couch","HB299","YAY"
"ga2017HB443",22,"Couch","HB443","YAY"
"ga2017HB180",22,"Couch","HB180","YAY"
"ga2017HB368",22,"Couch","HB368","YAY"
"ga2017SB114",22,"Couch","SB114","YAY"
"ga2017HB471",22,"Couch","HB471","YEA"
"ga2017HB296",22,"Couch","HB296","NAY"
"ga2017HB309",22,"Couch","HB309","NV"
"ga2017HB307",22,"Couch","HB307","YAY"
"ga2017HB481",22,"Couch","HB481","YAY"
"ga2017HB234",22,"Couch","HB234","YEA"
"ga2017SB089",22,"Couch","SB089","YAY"
"ga2017SB218",22,"Couch","SB218","YAY"
"ga2017HB027",22,"Couch","HB027","YEA"
"ga2017HB308",22,"Couch","HB308","YAY"
"ga2017HB252",22,"Couch","HB252","NV"
"ga2017HB417",22,"Couch","HB417","YAY"
"ga2017HB014",22,"Couch","HB014","YAY"
"ga2017SB117",22,"Couch","SB117","YAY"
"ga2017HJR56",22,"Couch","HJR56","YAY"
"ga2017HB351",22,"Couch","HB351","YAY"
"ga2017HB403",22,"Couch","HB403","YAY"
"ga2017HB227",22,"Couch","HB227","YAY"
"ga2017SB116",22,"Couch","SB116","YAY"
"ga2017SB219",22,"Couch","SB219","YAY"
"ga2017HB522",22,"Couch","HB522","YAY"
"ga2017HB023",22,"Couch","HB023","NV"
"ga2017HB310",22,"Couch","HB310","NAY"
"ga2017HB318",22,"Couch","HB318","YAY"
"ga2017SB011",22,"Couch","SB011","YEA"
"ga2017HB231",22,"Couch","HB231","YAY"
"ga2017HCR48",22,"Couch","HCR48","YAY"
"ga2017HB540",22,"Couch","HB540","YAY"
"ga2017HB516",22,"Couch","HB516","YAY"
"ga2017HB236",22,"Couch","HB236","NV"
"ga2017SB001",22,"Couch","SB001","YAY"
"ga2017HB253",22,"Couch","HB253","YAY"
"ga2017HCR90",22,"Couch","HCR90","YAY"
"ga2017HB144",22,"Couch","HB144","YAY"
"ga2017HB315",22,"Couch","HB315","NV"
"ga2017HB173",23,"Coursey","HB173","YAY"
"ga2017HB539",23,"Coursey","HB539","YAY"
"ga2017HB189",23,"Coursey","HB189","YAY"
"ga2017HB469",23,"Coursey","HB469","YAY"
"ga2017SB008",23,"Coursey","SB008","YAY"
"ga2017SB032",23,"Coursey","SB032","YEA"
"ga2017HB269",23,"Coursey","HB269","YAY"
"ga2017HB026",23,"Coursey","HB026","NV"
"ga2017SB075",23,"Coursey","SB075","NAY"
"ga2017SB012",23,"Coursey","SB012","YEA"
"ga2017HB404",23,"Coursey","HB404","NAY"
"ga2017HB306",23,"Coursey","HB306","NV"
"ga2017HB360",23,"Coursey","HB360","YAY"
"ga2017HB425",23,"Coursey","HB425","YAY"
"ga2017HB408",23,"Coursey","HB408","YAY"
"ga2017HB443",23,"Coursey","HB443","YAY"
"ga2017HB378",23,"Coursey","HB378","NAY"
"ga2017HB401",23,"Coursey","HB401","YAY"
"ga2017HB333",23,"Coursey","HB333","YAY"
"ga2017HB095",23,"Coursey","HB095","YAY"
"ga2017SB081",23,"Coursey","SB081","YEA"
"ga2017HB387",23,"Coursey","HB387","NV"
"ga2017HB524",23,"Coursey","HB524","YAY"
"ga2017HB481",23,"Coursey","HB481","YAY"
"ga2017HB454",23,"Coursey","HB454","YAY"
"ga2017HB163",23,"Coursey","HB163","YAY"
"ga2017HB078",23,"Coursey","HB078","NV"
"ga2017SB006",23,"Coursey","SB006","NAY"
"ga2017HB482",23,"Coursey","HB482","YAY"
"ga2017HB112",23,"Coursey","HB112","NAY"
"ga2017HB417",23,"Coursey","HB417","YAY"
"ga2017HB265",23,"Coursey","HB265","YAY"
"ga2017SB139",23,"Coursey","SB139","YEA"
"ga2017HB158",23,"Coursey","HB158","YAY"
"ga2017SB003",23,"Coursey","SB003","YEA"
"ga2017HB246",23,"Coursey","HB246","NAY"
"ga2017HB312",23,"Coursey","HB312","YAY"
"ga2017HB388",23,"Coursey","HB388","YAY"
"ga2017HB307",23,"Coursey","HB307","YAY"
"ga2017HB525",23,"Coursey","HB525","YAY"
"ga2017HB195",23,"Coursey","HB195","YAY"
"ga2017HB277",23,"Coursey","HB277","NV"
"ga2017HB289",23,"Coursey","HB289","YAY"
"ga2017HB375",23,"Coursey","HB375","NV"
"ga2017SB091",23,"Coursey","SB091","YEA"
"ga2017HB448",23,"Coursey","HB448","YAY"
"ga2017HB324",23,"Coursey","HB324","NAY"
"ga2017HB305",23,"Coursey","HB305","YAY"
"ga2017HB207",23,"Coursey","HB207","YAY"
"ga2017SB062",23,"Coursey","SB062","YEA"
"ga2017HB174",23,"Coursey","HB174","YAY"
"ga2017HB058",23,"Coursey","HB058","NAY"
"ga2017HB329",23,"Coursey","HB329","YAY"
"ga2017SB136",23,"Coursey","SB136","YEA"
"ga2017SB017",23,"Coursey","SB017","YAY"
"ga2017SB005",23,"Coursey","SB005","YEA"
"ga2017HB002",23,"Coursey","HB002","YEA"
"ga2017HB311",23,"Coursey","HB311","YAY"
"ga2017HB245",23,"Coursey","HB245","YAY"
"ga2017SB126",23,"Coursey","SB126","YEA"
"ga2017HB484",23,"Coursey","HB484","NV"
"ga2017HB396",23,"Coursey","HB396","YAY"
"ga2017HB319",23,"Coursey","HB319","YAY"
"ga2017HB268",23,"Coursey","HB268","NV"
"ga2017HB372",23,"Coursey","HB372","NV"
"ga2017HB377",23,"Coursey","HB377","YAY"
"ga2017SB089",23,"Coursey","SB089","YAY"
"ga2017HB244",23,"Coursey","HB244","YAY"
"ga2017HB222",23,"Coursey","HB222","NV"
"ga2017HB035",23,"Coursey","HB035","NV"
"ga2017HB257",23,"Coursey","HB257","NAY"
"ga2017SB189",23,"Coursey","SB189","YAY"
"ga2017HB191",23,"Coursey","HB191","YAY"
"ga2017HB304",23,"Coursey","HB304","YAY"
"ga2017SB176",23,"Coursey","SB176","YAY"
"ga2017HB075",23,"Coursey","HB075","YAY"
"ga2017HB183",23,"Coursey","HB183","YAY"
"ga2017HB225",23,"Coursey","HB225","YAY"
"ga2017HB347",23,"Coursey","HB347","YAY"
"ga2017SB135",23,"Coursey","SB135","YEA"
"ga2017HB001",23,"Coursey","HB001","NAY"
"ga2017HB299",23,"Coursey","HB299","NV"
"ga2017HB153",23,"Coursey","HB153","YAY"
"ga2017SB120",23,"Coursey","SB120","YEA"
"ga2017HB394",23,"Coursey","HB394","NAY"
"ga2017HB252",23,"Coursey","HB252","YAY"
"ga2017HB003",23,"Coursey","HB003","NAY"
"ga2017HB223",23,"Coursey","HB223","NAY"
"ga2017HB241",23,"Coursey","HB241","YAY"
"ga2017HB270",23,"Coursey","HB270","YAY"
"ga2017SB153",23,"Coursey","SB153","YAY"
"ga2017HB096",23,"Coursey","HB096","YAY"
"ga2017HB192",23,"Coursey","HB192","NV"
"ga2017HB074",23,"Coursey","HB074","YAY"
"ga2017HB262",23,"Coursey","HB262","YAY"
"ga2017HB255",23,"Coursey","HB255","YAY"
"ga2017HB318",23,"Coursey","HB318","YAY"
"ga2017HB180",23,"Coursey","HB180","NV"
"ga2017HB060",23,"Coursey","HB060","YAY"
"ga2017SB050",23,"Coursey","SB050","YAY"
"ga2017HB239",23,"Coursey","HB239","YAY"
"ga2017SB031",23,"Coursey","SB031","YAY"
"ga2017SB150",23,"Coursey","SB150","YEA"
"ga2017HB376",23,"Coursey","HB376","NV"
"ga2017SB104",23,"Coursey","SB104","YEA"
"ga2017HB253",23,"Coursey","HB253","YAY"
"ga2017HB492",23,"Coursey","HB492","YAY"
"ga2017SB001",23,"Coursey","SB001","YAY"
"ga2017SB101",23,"Coursey","SB101","YAY"
"ga2017HCR90",23,"Coursey","HCR90","YAY"
"ga2017HB072",23,"Coursey","HB072","NAY"
"ga2017HB308",23,"Coursey","HB308","YAY"
"ga2017HB337",23,"Coursey","HB337","YAY"
"ga2017HB093",23,"Coursey","HB093","YAY"
"ga2017SB021",23,"Coursey","SB021","YAY"
"ga2017HB215",23,"Coursey","HB215","YEA"
"ga2017HCR59",23,"Coursey","HCR59","NAY"
"ga2017HB502",23,"Coursey","HB502","NV"
"ga2017HB282",23,"Coursey","HB282","YAY"
"ga2017HB242",23,"Coursey","HB242","NAY"
"ga2017SB042",23,"Coursey","SB042","YAY"
"ga2017HB410",23,"Coursey","HB410","YAY"
"ga2017HB323",23,"Coursey","HB323","YAY"
"ga2017HB237",23,"Coursey","HB237","YAY"
"ga2017HB226",23,"Coursey","HB226","YAY"
"ga2017HB515",23,"Coursey","HB515","NV"
"ga2017HB113",23,"Coursey","HB113","YAY"
"ga2017SB151",23,"Coursey","SB151","NV"
"ga2017HJR56",23,"Coursey","HJR56","NV"
"ga2017HB351",23,"Coursey","HB351","YAY"
"ga2017HB100",23,"Coursey","HB100","NV"
"ga2017HB540",23,"Coursey","HB540","NV"
"ga2017SB010",23,"Coursey","SB010","YAY"
"ga2017SB183",23,"Coursey","SB183","YAY"
"ga2017HB364",23,"Coursey","HB364","NV"
"ga2017HB301",23,"Coursey","HB301","NV"
"ga2017HB027",23,"Coursey","HB027","YEA"
"ga2017HB050",23,"Coursey","HB050","NV"
"ga2017HB359",23,"Coursey","HB359","NV"
"ga2017HB281",23,"Coursey","HB281","NAY"
"ga2017SB114",23,"Coursey","SB114","NV"
"ga2017SB146",23,"Coursey","SB146","YAY"
"ga2017HB293",23,"Coursey","HB293","NV"
"ga2017HB272",23,"Coursey","HB272","YAY"
"ga2017HB227",23,"Coursey","HB227","YAY"
"ga2017HB119",23,"Coursey","HB119","YAY"
"ga2017SB083",23,"Coursey","SB083","YEA"
"ga2017HB271",23,"Coursey","HB271","NV"
"ga2017SB002",23,"Coursey","SB002","YAY"
"ga2017HB366",23,"Coursey","HB366","NV"
"ga2017HB236",23,"Coursey","HB236","NAY"
"ga2017HB522",23,"Coursey","HB522","YAY"
"ga2017HB023",23,"Coursey","HB023","YAY"
"ga2017SB079",23,"Coursey","SB079","YAY"
"ga2017HB276",23,"Coursey","HB276","YAY"
"ga2017HB238",23,"Coursey","HB238","YEA"
"ga2017SB165",23,"Coursey","SB165","YAY"
"ga2017HB296",23,"Coursey","HB296","NAY"
"ga2017SB197",23,"Coursey","SB197","YAY"
"ga2017SB073",23,"Coursey","SB073","YAY"
"ga2017HB013",23,"Coursey","HB013","YAY"
"ga2017SB147",23,"Coursey","SB147","YAY"
"ga2017SB140",23,"Coursey","SB140","YAY"
"ga2017SB128",23,"Coursey","SB128","YAY"
"ga2017SB163",23,"Coursey","SB163","YAY"
"ga2017HB014",23,"Coursey","HB014","NV"
"ga2017SB238",23,"Coursey","SB238","YAY"
"ga2017HB145",23,"Coursey","HB145","YAY"
"ga2017SB107",23,"Coursey","SB107","NAY"
"ga2017HB315",23,"Coursey","HB315","YAY"
"ga2017HB343",23,"Coursey","HB343","NV"
"ga2017SB122",23,"Coursey","SB122","YAY"
"ga2017HB231",23,"Coursey","HB231","YAY"
"ga2017SB218",23,"Coursey","SB218","YAY"
"ga2017HB038",23,"Coursey","HB038","YAY"
"ga2017HB234",23,"Coursey","HB234","NAY"
"ga2017HB172",23,"Coursey","HB172","YAY"
"ga2017HB390",23,"Coursey","HB390","NV"
"ga2017HB291",23,"Coursey","HB291","YAY"
"ga2017HB116",23,"Coursey","HB116","NV"
"ga2017HB384",23,"Coursey","HB384","YAY"
"ga2017HB453",23,"Coursey","HB453","NV"
"ga2017SB004",23,"Coursey","SB004","NAY"
"ga2017SB129",23,"Coursey","SB129","YAY"
"ga2017HB067",23,"Coursey","HB067","YAY"
"ga2017HB516",23,"Coursey","HB516","YAY"
"ga2017HB151",23,"Coursey","HB151","NAY"
"ga2017SB219",23,"Coursey","SB219","YAY"
"ga2017SB116",23,"Coursey","SB116","YAY"
"ga2017HB330",23,"Coursey","HB330","NV"
"ga2017SB235",23,"Coursey","SB235","YAY"
"ga2017HB261",23,"Coursey","HB261","YAY"
"ga2017HB473",23,"Coursey","HB473","YEA"
"ga2017HB156",23,"Coursey","HB156","NV"
"ga2017HB309",23,"Coursey","HB309","YAY"
"ga2017HB368",23,"Coursey","HB368","NV"
"ga2017HB167",23,"Coursey","HB167","YAY"
"ga2017HCR48",23,"Coursey","HCR48","NV"
"ga2017HB206",23,"Coursey","HB206","YAY"
"ga2017HB144",23,"Coursey","HB144","YAY"
"ga2017SB038",23,"Coursey","SB038","YAY"
"ga2017HB498",23,"Coursey","HB498","YAY"
"ga2017SB039",23,"Coursey","SB039","YAY"
"ga2017HB122",23,"Coursey","HB122","YAY"
"ga2017HB520",23,"Coursey","HB520","NAY"
"ga2017SB011",23,"Coursey","SB011","YEA"
"ga2017HB177",23,"Coursey","HB177","NAY"
"ga2017HB403",23,"Coursey","HB403","NV"
"ga2017HB471",23,"Coursey","HB471","YEA"
"ga2017HB310",23,"Coursey","HB310","YAY"
"ga2017HB284",23,"Coursey","HB284","NV"
"ga2017HB129",23,"Coursey","HB129","YAY"
"ga2017HB033",23,"Coursey","HB033","YAY"
"ga2017SB117",23,"Coursey","SB117","YAY"
"ga2017HB128",23,"Coursey","HB128","YAY"
"ga2017HB003",24,"DeCesare","HB003","YEA"
"ga2017HB177",24,"DeCesare","HB177","YAY"
"ga2017SB183",24,"DeCesare","SB183","YAY"
"ga2017HB372",24,"DeCesare","HB372","YAY"
"ga2017HB257",24,"DeCesare","HB257","YAY"
"ga2017HB172",24,"DeCesare","HB172","YAY"
"ga2017SB139",24,"DeCesare","SB139","YEA"
"ga2017HB095",24,"DeCesare","HB095","YAY"
"ga2017HB387",24,"DeCesare","HB387","YAY"
"ga2017SB050",24,"DeCesare","SB050","YAY"
"ga2017HB454",24,"DeCesare","HB454","YAY"
"ga2017HB448",24,"DeCesare","HB448","YAY"
"ga2017HB360",24,"DeCesare","HB360","YAY"
"ga2017HB482",24,"DeCesare","HB482","YAY"
"ga2017HB244",24,"DeCesare","HB244","YAY"
"ga2017HB151",24,"DeCesare","HB151","YAY"
"ga2017HB307",24,"DeCesare","HB307","YAY"
"ga2017SB006",24,"DeCesare","SB006","YEA"
"ga2017SB189",24,"DeCesare","SB189","YAY"
"ga2017HB375",24,"DeCesare","HB375","YAY"
"ga2017HB469",24,"DeCesare","HB469","YAY"
"ga2017HB408",24,"DeCesare","HB408","YAY"
"ga2017HB174",24,"DeCesare","HB174","YAY"
"ga2017HB167",24,"DeCesare","HB167","YAY"
"ga2017SB062",24,"DeCesare","SB062","YEA"
"ga2017HB377",24,"DeCesare","HB377","YAY"
"ga2017HB492",24,"DeCesare","HB492","YAY"
"ga2017HB277",24,"DeCesare","HB277","YAY"
"ga2017HB236",24,"DeCesare","HB236","YAY"
"ga2017HB173",24,"DeCesare","HB173","YAY"
"ga2017HB269",24,"DeCesare","HB269","YAY"
"ga2017SB091",24,"DeCesare","SB091","YEA"
"ga2017HB515",24,"DeCesare","HB515","YAY"
"ga2017HB191",24,"DeCesare","HB191","YAY"
"ga2017SB150",24,"DeCesare","SB150","YEA"
"ga2017HB425",24,"DeCesare","HB425","YAY"
"ga2017HB100",24,"DeCesare","HB100","YAY"
"ga2017SB073",24,"DeCesare","SB073","YAY"
"ga2017HB312",24,"DeCesare","HB312","YAY"
"ga2017SB136",24,"DeCesare","SB136","YEA"
"ga2017HB078",24,"DeCesare","HB078","YAY"
"ga2017SB089",24,"DeCesare","SB089","YAY"
"ga2017HB222",24,"DeCesare","HB222","YAY"
"ga2017SB120",24,"DeCesare","SB120","YEA"
"ga2017HB539",24,"DeCesare","HB539","YAY"
"ga2017HB156",24,"DeCesare","HB156","YAY"
"ga2017SB151",24,"DeCesare","SB151","YAY"
"ga2017HB241",24,"DeCesare","HB241","YAY"
"ga2017SB012",24,"DeCesare","SB012","NV"
"ga2017HB396",24,"DeCesare","HB396","YAY"
"ga2017HB481",24,"DeCesare","HB481","YAY"
"ga2017HB096",24,"DeCesare","HB096","YAY"
"ga2017HB192",24,"DeCesare","HB192","YAY"
"ga2017SB083",24,"DeCesare","SB083","YEA"
"ga2017HB225",24,"DeCesare","HB225","YAY"
"ga2017HB443",24,"DeCesare","HB443","YAY"
"ga2017HB417",24,"DeCesare","HB417","YAY"
"ga2017HB310",24,"DeCesare","HB310","YAY"
"ga2017SB075",24,"DeCesare","SB075","YEA"
"ga2017HB308",24,"DeCesare","HB308","YAY"
"ga2017HB390",24,"DeCesare","HB390","YEA"
"ga2017SB176",24,"DeCesare","SB176","YAY"
"ga2017HB183",24,"DeCesare","HB183","YAY"
"ga2017SB008",24,"DeCesare","SB008","YAY"
"ga2017HB058",24,"DeCesare","HB058","YAY"
"ga2017HB388",24,"DeCesare","HB388","YAY"
"ga2017HB525",24,"DeCesare","HB525","YAY"
"ga2017HB163",24,"DeCesare","HB163","YAY"
"ga2017HB013",24,"DeCesare","HB013","YAY"
"ga2017HB366",24,"DeCesare","HB366","YAY"
"ga2017HB261",24,"DeCesare","HB261","YAY"
"ga2017HB522",24,"DeCesare","HB522","YAY"
"ga2017HB394",24,"DeCesare","HB394","YAY"
"ga2017HB484",24,"DeCesare","HB484","YAY"
"ga2017HB223",24,"DeCesare","HB223","YAY"
"ga2017HB315",24,"DeCesare","HB315","YAY"
"ga2017HJR56",24,"DeCesare","HJR56","YAY"
"ga2017SB081",24,"DeCesare","SB081","YEA"
